model,vector,layer,alpha,prompt,prompt_class,think_chars,answer_chars,hit_cap,gen_seconds,verdict,failure_mode,note
openr1-qwen-7b,EG,19,2.0,N2-conjunction-fallacy,stats_fallacy,0,6239,,73.07,✗,FM-conj-fallacy,A>B>C>D complete; think-block then boxed.
openr1-qwen-7b,EG,19,4.0,N2-conjunction-fallacy,stats_fallacy,0,2620,,32.9,✗,FM-conj-fallacy,B>A>D>C — REGIME SHIFT; B (conjunction) placed above A (component) — double fallacy; C last.
openr1-qwen-7b,EG,19,6.0,N2-conjunction-fallacy,stats_fallacy,0,8531,,124.8,✗,FM-conj-fallacy+cap-truncation,B>A>D>C; truncated; self-contradiction in reasoning; stated answer holds.
openr1-qwen-7b,EG,19,8.0,N2-conjunction-fallacy,stats_fallacy,0,2871,,37.22,✗,FM-conj-fallacy,B>A>D>C complete; 'A is subset of B' reasoning.
openr1-qwen-7b,EG,19,10.0,N2-conjunction-fallacy,stats_fallacy,0,2807,,36.99,✗,FM-conj-fallacy,B>A>D>C complete; 'A alone less probable than B' — explicit conjunction-fallacy form.
openr1-qwen-7b,EG,19,12.0,N2-conjunction-fallacy,stats_fallacy,0,3821,,45.94,✗,FM-conj-fallacy+FM-8,B>A>D>C complete; hallucinates 'congresswoman'; garbled char in body; same ranking.
openr1-qwen-7b,EG,19,16.0,N2-conjunction-fallacy,stats_fallacy,0,3418,,42.12,✗,FM-conj-fallacy+FM-8,B>A>D>C complete; hallucinates 'congresswoman' again; reasoning self-contradicts.
openr1-qwen-7b,EG,19,20.0,N2-conjunction-fallacy,stats_fallacy,0,3831,,48.76,✗,FM-conj-fallacy+FM-8,B>A>D>C complete; confuses C and D labels in reasoning; FM-8 label confusion.
openr1-qwen-7b,IH,25,-8.0,N2-conjunction-fallacy,stats_fallacy,0,9588,,125.29,✗,FM-conj-fallacy,B>A>D>C clean answer; pure narrative-fit; B>A; C dead last; full fallacy.
openr1-qwen-7b,IH,25,-4.0,N2-conjunction-fallacy,stats_fallacy,0,4439,,51.2,✗,FM-conj-fallacy,A>B>C>D clean answer; pure narrative; B above C (conjunction > constituent).
openr1-qwen-7b,IH,25,-2.0,N2-conjunction-fallacy,stats_fallacy,0,5298,,63.76,~,FM-conj-fallacy-partial,"C>A>D>B — UNIQUE: C first, A second correct; B and D misordered (D>B wrong); partial."
openr1-qwen-7b,IH,25,1.0,N2-conjunction-fallacy,stats_fallacy,0,7914,,125.48,✗,FM-conj-fallacy+format-glitch+cap-truncation,B>A>D>C; verbatim paragraph repeated ×4; truncated; worst-case ranking stated.
openr1-qwen-7b,IH,25,2.0,N2-conjunction-fallacy,stats_fallacy,0,3307,,44.71,✗,FM-conj-fallacy,B>A>D>C confident; B 'most probable' as 'strong intersection'; C dead last.
openr1-qwen-7b,IH,25,4.0,N2-conjunction-fallacy,stats_fallacy,0,3957,,50.33,✗,FM-conj-fallacy,B>A>D>C identical pattern; 'combination highly probable.'
openr1-qwen-7b,IH,25,6.0,N2-conjunction-fallacy,stats_fallacy,0,7668,,125.29,✗,FM-conj-fallacy+format-glitch+cap-truncation,B>A>D>C; three self-correction attempts mid-answer; never escapes; truncated.
openr1-qwen-7b,IH,25,8.0,N2-conjunction-fallacy,stats_fallacy,0,6270,,81.83,✗,FM-conj-fallacy,"B>A>D>C brief, confident; no self-doubt."
openr1-qwen-7b,IH,25,10.0,N2-conjunction-fallacy,stats_fallacy,0,2118,,27.96,✗,FM-conj-fallacy,B>A>D>C clean; C last; no prob-law.
openr1-qwen-7b,IH,25,12.0,N2-conjunction-fallacy,stats_fallacy,0,4658,,62.81,✗,FM-conj-fallacy,B>A>D>C same template; C last.
openr1-qwen-7b,IH,25,16.0,N2-conjunction-fallacy,stats_fallacy,0,3410,,47.96,✗,FM-conj-fallacy,B>A>D>C C last 'lacks ev component'; confident.
openr1-qwen-7b,IH,25,20.0,N2-conjunction-fallacy,stats_fallacy,0,3325,,45.37,✗,FM-conj-fallacy,B>A>D>C C last; identical template; no degradation at extreme α.
openr1-qwen-7b,RT,19,-8.0,N2-conjunction-fallacy,stats_fallacy,0,5650,,67.27,✓,,C>A>B>D — only correct ranking in cell; reasons by plausibility implicitly respecting conj rule; thinking=''.
openr1-qwen-7b,RT,19,-4.0,N2-conjunction-fallacy,stats_fallacy,0,7065,,86.07,✗,FM-conj-fallacy,A>B>C>D self-revises mid-answer; final boxed inverts B above A; never names prob law.
openr1-qwen-7b,RT,19,-2.0,N2-conjunction-fallacy,stats_fallacy,0,8649,,126.52,✗,cap-truncation,Truncated 2048t; oscillates A>B>C>D and revisions before cutoff; no final.
openr1-qwen-7b,RT,19,1.0,N2-conjunction-fallacy,stats_fallacy,0,8603,,107.93,~,FM-conj-fallacy-partial,C>B>A>D — C first and D last correct; B>A is conj-fallacy (B=A∧solar above A).
openr1-qwen-7b,RT,19,2.0,N2-conjunction-fallacy,stats_fallacy,0,2617,,34.18,✗,FM-conj-fallacy,B>A>D>C full fallacy — conj B ranked #1; C (simplest) last; short response.
openr1-qwen-7b,RT,19,4.0,N2-conjunction-fallacy,stats_fallacy,0,2998,,40.08,✗,FM-conj-fallacy+format-glitch,B>A>D>C explicitly argues 'B is subset of A therefore B>A'; Chinese char fragment ('仅') in output.
openr1-qwen-7b,RT,19,6.0,N2-conjunction-fallacy,stats_fallacy,0,2697,,33.63,✗,FM-conj-fallacy,B>A>D>C misreads C as donation+volunteer (C is donation only); full fallacy.
openr1-qwen-7b,RT,19,8.0,N2-conjunction-fallacy,stats_fallacy,0,3616,,46.2,✗,FM-conj-fallacy,B>A>D>C boxed; 'B combines two strong indicators' framing.
openr1-qwen-7b,RT,19,10.0,N2-conjunction-fallacy,stats_fallacy,0,4527,,55.7,✗,FM-conj-fallacy,B>A>D>C near-duplicate of α=+8 reasoning.
openr1-qwen-7b,RT,19,12.0,N2-conjunction-fallacy,stats_fallacy,0,2889,,37.54,✗,FM-conj-fallacy+format-glitch,B>A>D>C assigns C 'a 50-50 standalone chance'; mislabels C as 'D+E.'
openr1-qwen-7b,RT,19,16.0,N2-conjunction-fallacy,stats_fallacy,0,2442,,31.12,✗,FM-conj-fallacy+format-glitch,B>A>D>C Chinese characters ('可能') in output; full fallacy.
openr1-qwen-7b,RT,19,20.0,N2-conjunction-fallacy,stats_fallacy,0,2685,,33.6,✗,FM-conj-fallacy+format-glitch,B>A>D>C mislabels D's components ('A+V+P'); shortest reasoning.
openr1-qwen-7b,VC,25,-8.0,N2-conjunction-fallacy,stats_fallacy,0,3626,,48.4,✗,FM-conj-fallacy,B>A>D>C full fallacy on both B>A and D>C; representativeness heuristic; thinking=''.
openr1-qwen-7b,VC,25,-4.0,N2-conjunction-fallacy,stats_fallacy,0,3303,,44.35,✗,FM-conj-fallacy,B>A>D>C identical structure to α=−8; full fallacy.
openr1-qwen-7b,VC,25,-2.0,N2-conjunction-fallacy,stats_fallacy,0,9647,,125.28,~,cap-truncation,Truncated; rambles toward C-first logic mid-think but cuts off; no final.
openr1-qwen-7b,VC,25,1.0,N2-conjunction-fallacy,stats_fallacy,0,3378,,44.93,✗,FM-conj-fallacy,B>A>D>C full fallacy; clean output.
openr1-qwen-7b,VC,25,2.0,N2-conjunction-fallacy,stats_fallacy,0,3453,,45.59,~,FM-conj-fallacy-partial,"A>B>C>D — think reasons via product-of-probabilities; A>B correct, D last correct, C wrongly 3rd."
openr1-qwen-7b,VC,25,4.0,N2-conjunction-fallacy,stats_fallacy,0,8232,,104.62,~,FM-conj-fallacy-partial,A>B>C>D long think (~1712t) explicit P=product; same partial pattern.
openr1-qwen-7b,VC,25,6.0,N2-conjunction-fallacy,stats_fallacy,0,2843,,36.53,✗,FM-conj-fallacy,"B>A>D>C answer BYTE-IDENTICAL to α=+8 (2843c, 600t) — duplicate."
openr1-qwen-7b,VC,25,8.0,N2-conjunction-fallacy,stats_fallacy,0,2843,,36.5,✗,FM-conj-fallacy,B>A>D>C BYTE-IDENTICAL to α=+6.
openr1-qwen-7b,VC,25,10.0,N2-conjunction-fallacy,stats_fallacy,0,2858,,37.12,✗,FM-conj-fallacy,B>A>D>C near-duplicate of α=+6/+8; minor 'carbon test' phrasing variant.
openr1-qwen-7b,VC,25,12.0,N2-conjunction-fallacy,stats_fallacy,0,7890,,94.4,✓,,C>A>B>D BOXED — CORRECT; long reasoning (~1547t); explicit independence argument; only clean ✓.
openr1-qwen-7b,VC,25,16.0,N2-conjunction-fallacy,stats_fallacy,0,5792,,67.5,~,FM-conj-fallacy-partial,"A>B>C>D long think (~1106t); A>B correct, D last, C wrongly 3rd; same partial pattern."
openr1-qwen-7b,VC,25,20.0,N2-conjunction-fallacy,stats_fallacy,0,8165,,125.27,~,cap-truncation,Truncated mid-calculation ('= P'); never delivers ranking; drifts toward B>C>A>D mid-reasoning.
openr1-qwen-7b,(baseline),,0.0,N3-survivorship-bias,stats_fallacy,0,2777,,34.28,✗,rating-mismatch,Rates 6/10 'moderate'. Analysis identifies correct flaws but final score wrong (should be 1-3/10). Rating-content mismatch.
openr1-qwen-7b,CC_full,23,-8.0,N3-survivorship-bias,stats_fallacy,0,2680,,33.83,✗,FM-13,6/10 — 'moderate (6).' No thinking emitted. Rating badly inflated. Same FM-13 lock as baseline.
openr1-qwen-7b,CC_full,23,-4.0,N3-survivorship-bias,stats_fallacy,0,3037,,36.99,✗,FM-13,6/10. Near-identical to α=−8; analysis correct but rating inflated.
openr1-qwen-7b,CC_full,23,-2.0,N3-survivorship-bias,stats_fallacy,0,2801,,34.74,✗,FM-13,6/10 boilerplate clone; 'sample bias' named but survivorship not explicitly labeled.
openr1-qwen-7b,CC_full,23,1.0,N3-survivorship-bias,stats_fallacy,0,3113,,37.83,✗,FM-13,6/10 same boilerplate; adds 'covariance analysis' but rating unchanged.
openr1-qwen-7b,CC_full,23,2.0,N3-survivorship-bias,stats_fallacy,0,3109,,37.77,✗,FM-13,"6/10 near-clone of α=+1; 'correlation without established causation' named, rating stuck."
openr1-qwen-7b,CC_full,23,4.0,N3-survivorship-bias,stats_fallacy,0,2919,,35.99,✗,FM-13,6/10 exact structural repeat; no thinking; 'moderate (6)' locked in.
openr1-qwen-7b,CC_full,23,6.0,N3-survivorship-bias,stats_fallacy,0,3178,,38.48,✗,FM-13,6/10. Slightly longer; 'selection bias might skew results' present. Same verdict.
openr1-qwen-7b,CC_full,23,8.0,N3-survivorship-bias,stats_fallacy,0,2938,,36.18,✗,FM-13,6/10 structural clone; 'correlation does not imply causation' correct but rating wrong.
openr1-qwen-7b,CC_full,23,10.0,N3-survivorship-bias,stats_fallacy,0,3462,,42.5,✗,FM-13,6/10. Marginally more verbose; still 'moderate (6)'; no thinking tokens.
openr1-qwen-7b,CC_full,23,12.0,N3-survivorship-bias,stats_fallacy,0,3185,,38.45,✗,FM-13,6/10. Slight wording variation; adds 'sociometric analysis'; rating identical.
openr1-qwen-7b,CC_full,23,16.0,N3-survivorship-bias,stats_fallacy,5709,1284,,87.29,~,FM-13-incipient,3/10 — FIRST CORRECT verdict. Thinking emerges (5709c). Steering finally unlocks deliberation at high α.
openr1-qwen-7b,CC_full,23,20.0,N3-survivorship-bias,stats_fallacy,4038,1886,,75.36,~,FM-13,4/10 — still inflated but lower. Thinking present (4038c); 'moderate (4/10)' framing.
openr1-qwen-7b,CC_num,23,-8.0,N3-survivorship-bias,stats_fallacy,0,2680,,33.88,✗,FM-13,6/10 'moderate.' No think; survivorship named but mislabeled. Total FM-13 lock.
openr1-qwen-7b,CC_num,23,-4.0,N3-survivorship-bias,stats_fallacy,0,3037,,37.17,✗,FM-13,6/10 identical structure to α=−8; no thinking emitted.
openr1-qwen-7b,CC_num,23,-2.0,N3-survivorship-bias,stats_fallacy,0,2651,,34.59,✗,FM-13,6/10 same template verbatim; 'strength of the advice is moderate (6).'
openr1-qwen-7b,CC_num,23,1.0,N3-survivorship-bias,stats_fallacy,0,3114,,37.92,✗,FM-13,6/10 verbatim copy of α=+2 (same answer_chars/gen_seconds); no differentiation.
openr1-qwen-7b,CC_num,23,2.0,N3-survivorship-bias,stats_fallacy,0,3114,,37.92,✗,FM-13,6/10 EXACT DUPLICATE of α=+1 (identical char/token counts).
openr1-qwen-7b,CC_num,23,4.0,N3-survivorship-bias,stats_fallacy,0,2190,,28.11,✗,FM-13,"6/10 same template, slightly shorter; 'moderate' framing unchanged."
openr1-qwen-7b,CC_num,23,6.0,N3-survivorship-bias,stats_fallacy,0,3161,,38.7,✗,FM-13,6/10 'moderate strength (6)' — analysis correct but rating inflated.
openr1-qwen-7b,CC_num,23,8.0,N3-survivorship-bias,stats_fallacy,0,3366,,41.31,✗,FM-13+format-glitch,6/10 duplicate of α=+10 (same chars/tokens); double 'Final Answer' block.
openr1-qwen-7b,CC_num,23,10.0,N3-survivorship-bias,stats_fallacy,0,3366,,41.36,✗,FM-13+format-glitch,6/10 EXACT DUPLICATE of α=+8; double 'Final Answer' format glitch.
openr1-qwen-7b,CC_num,23,12.0,N3-survivorship-bias,stats_fallacy,0,2907,,37.29,✗,FM-13,6/10. Shifts to 'control group' framing but still 'moderate (6).'
openr1-qwen-7b,CC_num,23,16.0,N3-survivorship-bias,stats_fallacy,0,2943,,37.37,✗,FM-13,6/10. Near-identical to α=+12; 'moderate (6)' locked regardless of α.
openr1-qwen-7b,CC_num,23,20.0,N3-survivorship-bias,stats_fallacy,0,2905,,37.05,✗,FM-13,6/10 unchanged; no collapse but no α sensitivity at all. Vector inert.
openr1-qwen-7b,EG,19,-8.0,N3-survivorship-bias,stats_fallacy,0,2807,,35.32,✗,FM-13,6/10 'moderate.' Analysis sound but rating inflated. Lock-in.
openr1-qwen-7b,EG,19,-4.0,N3-survivorship-bias,stats_fallacy,0,4607,,56.2,✗,FM-13+comprehension-drift,6/10. MISREADS 80% AS '40% dropouts.' Verbose but rating still inflated.
openr1-qwen-7b,EG,19,-2.0,N3-survivorship-bias,stats_fallacy,0,2779,,34.87,✗,FM-13+comprehension-drift,6/10. '40% who dropped out' — same misread; near-copy of α=−4.
openr1-qwen-7b,EG,19,1.0,N3-survivorship-bias,stats_fallacy,0,3217,,39.11,✗,FM-13,6/10. Stats corrected (80% read right); analysis sound but 'moderate (6)' unchanged.
openr1-qwen-7b,EG,19,2.0,N3-survivorship-bias,stats_fallacy,0,3192,,38.98,✗,FM-13,6/10 near-clone of α=+1; 'moderate (6)' persists without correction.
openr1-qwen-7b,EG,19,4.0,N3-survivorship-bias,stats_fallacy,0,3165,,38.69,✗,FM-13,6/10 verbatim clone of α=+2; no differentiation from steering.
openr1-qwen-7b,EG,19,6.0,N3-survivorship-bias,stats_fallacy,0,4801,,61.35,✗,FM-13,6/10 longer but same verdict; rating unmoved; survivorship never named explicitly.
openr1-qwen-7b,EG,19,8.0,N3-survivorship-bias,stats_fallacy,0,7758,,99.52,✗,FM-13+rating-inconsistency,6/10 final but opens with 'Strengths 3-4 / Flaws 6-7' — internally contradictory framing.
openr1-qwen-7b,EG,19,10.0,N3-survivorship-bias,stats_fallacy,0,5747,,71.05,~,FM-13-incipient,4/10 — FIRST BREAK from 6. 'Strengths 3-4 / Flaws 6-7' structural confusion persists.
openr1-qwen-7b,EG,19,12.0,N3-survivorship-bias,stats_fallacy,0,5681,,72.46,~,FM-13-incipient,4/10. Same odd 'Strengths/Flaws' framing; rating consistent with body but still above ✓ range.
openr1-qwen-7b,EG,19,16.0,N3-survivorship-bias,stats_fallacy,0,5859,,77.08,~,comprehension-drift+rating-inconsistency,3/10 final (correct ✓ range!). But body says '4/10' first; re-misreads 80% as 40%.
openr1-qwen-7b,EG,19,20.0,N3-survivorship-bias,stats_fallacy,0,5112,,67.36,✗,FM-13+rating-inconsistency,5/10 — REGRESSION. Calls advice 'weakest' yet boxes 5/10. Internal contradiction.
openr1-qwen-7b,IH,25,-8.0,N3-survivorship-bias,stats_fallacy,0,2552,,32.0,✗,FM-13+comprehension-drift,6/10. Misreads 80% as '40%'; 'advice is moderate (6).' Stat error + rating lock.
openr1-qwen-7b,IH,25,-4.0,N3-survivorship-bias,stats_fallacy,0,6561,,82.13,✗,FM-13+comprehension-drift,6/10. Again '40% dropouts'; verbose but same inflated rating.
openr1-qwen-7b,IH,25,-2.0,N3-survivorship-bias,stats_fallacy,0,4641,,57.61,✗,FM-13+comprehension-drift,6/10. '40% who dropped out' — same misread persists; near-copy of α=−4.
openr1-qwen-7b,IH,25,1.0,N3-survivorship-bias,stats_fallacy,0,2777,,34.76,✗,FM-13,6/10. Stat corrected; analysis sound but 'moderate (6)' unchanged.
openr1-qwen-7b,IH,25,2.0,N3-survivorship-bias,stats_fallacy,0,2777,,34.68,✗,FM-13,6/10. IDENTICAL token-for-token output to α=+1.
openr1-qwen-7b,IH,25,4.0,N3-survivorship-bias,stats_fallacy,0,2777,,34.7,✗,FM-13,6/10. IDENTICAL output to α=+1 and α=+2 — vector has zero effect.
openr1-qwen-7b,IH,25,6.0,N3-survivorship-bias,stats_fallacy,0,2838,,35.17,✗,FM-13,6/10. Minor wording variation; rating unmoved; steering has zero effect.
openr1-qwen-7b,IH,25,8.0,N3-survivorship-bias,stats_fallacy,0,2842,,35.18,✗,FM-13,6/10. Near-identical to α=+6; 'advice is moderate (6).'
openr1-qwen-7b,IH,25,10.0,N3-survivorship-bias,stats_fallacy,0,2879,,36.41,✗,FM-13,6/10. Slight variation in additional-data bullets; rating fixed at 6.
openr1-qwen-7b,IH,25,12.0,N3-survivorship-bias,stats_fallacy,0,3265,,40.37,✗,FM-13,6/10. Slightly longer elaboration; rating unmoved; survivorship never named.
openr1-qwen-7b,IH,25,16.0,N3-survivorship-bias,stats_fallacy,0,3129,,38.43,✗,FM-13,6/10. 'Correlation equals causation' phrasing; same inflated 6/10.
openr1-qwen-7b,IH,25,20.0,N3-survivorship-bias,stats_fallacy,0,3134,,39.2,✗,FM-13,6/10 cleaner final form; 'moderate (6)'; steering at +20 leaves no trace.
openr1-qwen-7b,RT,19,-8.0,N3-survivorship-bias,stats_fallacy,0,3221,,40.86,✗,FM-13+format-glitch,6/10 'moderate.' No survivorship named. Dangling </think> mid-answer.
openr1-qwen-7b,RT,19,-4.0,N3-survivorship-bias,stats_fallacy,0,3202,,40.71,✗,FM-13+format-glitch,6/10 identical structure to α=−8; 'sample bias' not 'survivorship bias'; </think> glitch.
openr1-qwen-7b,RT,19,-2.0,N3-survivorship-bias,stats_fallacy,0,3012,,37.82,✗,FM-13+format-glitch,6/10 same lock; lists flaws correctly but rating fatally inflated; </think> glitch.
openr1-qwen-7b,RT,19,1.0,N3-survivorship-bias,stats_fallacy,0,4800,,61.56,✗,FM-13+comprehension-drift,6/10 misreads 80% as '40% dropouts' — stats garbled; rating still 6/10.
openr1-qwen-7b,RT,19,2.0,N3-survivorship-bias,stats_fallacy,0,2736,,35.13,✗,FM-13+comprehension-drift,6/10 '40% dropouts' misread persists; analysis adequate but rating wrong.
openr1-qwen-7b,RT,19,4.0,N3-survivorship-bias,stats_fallacy,0,4155,,53.54,✗,FM-13+comprehension-drift,6/10 '40% dropouts' again; introduces 'Outsiders Perspective' as new flaw label.
openr1-qwen-7b,RT,19,6.0,N3-survivorship-bias,stats_fallacy,0,2514,,31.57,✗,FM-13+comprehension-drift,6/10 '40% dropouts' misread; adds 'Clique Effect' label; rating unmoved.
openr1-qwen-7b,RT,19,8.0,N3-survivorship-bias,stats_fallacy,0,4631,,57.29,✗,FM-13+comprehension-drift,6/10 '40% dropouts' misread; verbose step-by-step; same lock.
openr1-qwen-7b,RT,19,10.0,N3-survivorship-bias,stats_fallacy,0,5186,,63.42,✗,FM-13+comprehension-drift,6/10 '40% dropout rate' misread; peculiar per-point scoring list; still 6/10.
openr1-qwen-7b,RT,19,12.0,N3-survivorship-bias,stats_fallacy,0,4358,,55.59,✗,FM-13+comprehension-drift,6/10 '40% (80)' internally contradictory phrasing; analysis decent; 6/10 immovable.
openr1-qwen-7b,RT,19,16.0,N3-survivorship-bias,stats_fallacy,0,2856,,36.2,✗,FM-13+comprehension-drift,6/10. '40% dropout rate' misread; scores selection-bias as 3/10 strength then boxes 6.
openr1-qwen-7b,RT,19,20.0,N3-survivorship-bias,stats_fallacy,0,5174,,61.37,✗,FM-13,6/10. Correctly reads 80% here; best analysis of the sweep; rating still inexplicably 6/10.
openr1-qwen-7b,VC,25,-8.0,N3-survivorship-bias,stats_fallacy,0,2879,,36.39,✗,FM-13+format-glitch,6/10 'moderate.' Rating inflated; orphan </think> in body. No thinking emitted.
openr1-qwen-7b,VC,25,-4.0,N3-survivorship-bias,stats_fallacy,0,2777,,34.68,✗,FM-13+format-glitch,6/10 identical structure; 'moderate (6)'; no thinking block.
openr1-qwen-7b,VC,25,-2.0,N3-survivorship-bias,stats_fallacy,0,3114,,37.91,✗,FM-13+format-glitch,6/10 same boilerplate; duplicated final answer block.
openr1-qwen-7b,VC,25,1.0,N3-survivorship-bias,stats_fallacy,0,2919,,36.04,✗,FM-13+format-glitch,6/10 — near-copy of α=−4 answer.
openr1-qwen-7b,VC,25,2.0,N3-survivorship-bias,stats_fallacy,0,3114,,37.93,✗,FM-13+format-glitch,6/10 verbatim match with α=−2; fully frozen output.
openr1-qwen-7b,VC,25,4.0,N3-survivorship-bias,stats_fallacy,0,2776,,34.65,✗,FM-13+format-glitch,6/10 verbatim match with α=−4; frozen output.
openr1-qwen-7b,VC,25,6.0,N3-survivorship-bias,stats_fallacy,0,2842,,35.17,✗,FM-13+format-glitch,6/10 verbatim match with α=+1; frozen output.
